"region","SPECIES_QUALIFIED","SQ_CU_NAME","FULL_CU_IN","cuid","arrival_50","mu_spawn_50","sd_spawn_50","start_spawn_50","end_spawn_50","n.arrival","n.sd","n.peak"
"Vancouver Island & Mainland Inlets","CK","CK SOUTHERN BC-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>","CK-9007",NA,244.969380006356,283.939474057743,15.8019097151801,252.96746995378,314.911301692425,19,44,5
"Vancouver Island & Mainland Inlets","CK","CK SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x","CK-20",320,215.823293286425,241.950176937743,11.2800902173377,219.841198030165,264.05913140874,245,754,381
"Vancouver Island & Mainland Inlets","CK","CK SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x","CK-28",326,200.314597196674,238.709234980966,12.885916071574,213.452867907651,263.965627668172,300,879,438
"Transboundary","CK","CK TAKU-LATE TIMING","CK-65",1008,117.141785582477,230.123782192473,19.8704519161958,186.050694852593,273.968390449459,3,0,0
"Fraser","CK","CK UPPER ADAMS RIVER_SU_x.x","CK-82",333,237.972188236933,263.332686160079,6.82432082080409,249.956649000528,276.708394500049,4,8,7
"Skeena","CK","CK UPPER BULKLEY RIVER","CK-55",221,201.382143853876,241.864953974784,7.14680653899696,227.857328665171,255.87272631487,20,81,37
"Fraser","CK","CK UPPER FRASER RIVER_SP_1.3","CK-12",312,212.910441184474,236.53699174121,6.37388656203066,224.044208608906,249.029838785751,473,913,717
"Nass","CK","CK UPPER NASS","CK-58",402,201.719916549106,242.778291488901,11.3831448981187,220.467281666825,265.089242856982,218,501,255
"Skeena","CK","CK UPPER SKEENA","CK-56",212,216.071671787593,237.925006118314,7.06253150430235,224.082399947265,251.767491909757,14,38,21
"Yukon","CK","CK UPPER YUKON RIVER","CK-69",1211,226.666741813041,229.906977801729,19.8684906363177,186.188769398753,273.647889806001,3,0,0
"Central Coast","CK","CK WANNOCK","CK-38",511,220.489338364352,291.801823456264,16.1122561471082,260.221929673273,323.381736231606,24,82,41
"Vancouver Island & Mainland Inlets","CK","CK WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","CK-32",329,258.34678314043,276.076148486132,9.35394300890935,257.742470698231,294.409884906226,367,1622,817
"Vancouver Island & Mainland Inlets","CK","CK WEST VANCOUVER ISLAND-NORTH_FA_0.x","CK-33",330,252.517599991691,269.120005470318,8.92946123761719,251.618307710668,286.621812004563,76,261,102
"Vancouver Island & Mainland Inlets","CK","CK WEST VANCOUVER ISLAND-SOUTH_FA_0.x","CK-31",328,266.767249570147,291.048856769721,9.12696888814225,273.160008796917,308.93776674093,534,1698,732
"Skeena","CK","CK ZYMOETZ","CK-80",229,215.527950631222,238.033315062927,6.84272363262808,224.621573142607,251.445154641033,36,69,46
"Central Coast","CM","CM BELLA COOLA RIVER-LATE","CM-17",505,246.990776418027,286.293429885519,13.2655277414564,260.293087547706,312.293268484631,10,20,10
"Central Coast","CM","CM BELLA COOLA-DEAN RIVERS","CM-16",504,218.105432778368,244.061021083775,12.5750797170363,219.413872858039,268.70820933492,495,1271,677
"Vancouver Island & Mainland Inlets","CM","CM BUTE INLET","CM-7",901,257.246704874395,296.17663918016,12.9370489365016,270.820026579601,321.533327138371,108,398,196
"Central Coast","CM","CM DOUGLAS-GARDNER","CM-20",508,217.832541838569,243.211842961053,9.39421056328231,224.79917151606,261.624474744736,1841,4419,2128
"Haida Gwaii","CM","CM EAST HG","CM-21",801,265.327527595298,283.557767995225,7.26753488588746,269.313405127661,297.802128620095,2065,5896,2988
"Vancouver Island & Mainland Inlets","CM","CM GEORGIA STRAIT","CM-4",904,290.283693214261,314.918914796903,11.4398093535301,292.496924204367,337.340952266005,2481,6855,3459
"Central Coast","CM","CM HECATE LOWLANDS","CM-18",506,244.726331632536,262.400183822379,7.90832578591257,246.89987237235,277.900516725516,2675,7310,3534
"Vancouver Island & Mainland Inlets","CM","CM HOWE SOUND-BURRARD INLET","CM-3",905,290.765718124296,321.78746409895,11.0061121906786,300.215548137558,343.359446212679,558,1575,812
"Fraser","CM","CM INTERIOR FRASER<<BIN>>","CM-9004",NA,277.215480536273,297.478437615166,10.766079031509,276.376941151739,318.579967681076,165,359,162
"Vancouver Island & Mainland Inlets","CM","CM LOUGHBOROUGH","CM-6",902,275.520813046253,300.861350630769,9.16092937770496,282.905969800563,318.816780429968,623,1978,977
"Fraser","CM","CM LOWER FRASER","CM-2",701,289.955061248411,317.598074787388,13.2555895356368,291.617137637011,343.579031825499,1493,3486,1724
"Nass","CM","CM LOWER NASS","CM-31",405,237.119989035767,257.567740846788,7.75908972448341,242.359908783523,272.775532606304,132,331,164
"Skeena","CM","CM LOWER SKEENA","CM-27",211,226.13064349788,250.106717322428,7.88275796612666,234.656544270498,265.556963222115,410,1027,512
"Skeena","CM","CM MIDDLE SKEENA","CM-28",214,225.404730590126,247.563134295772,7.00904353234848,233.82540469748,261.300951100078,99,242,115
"Central Coast","CM","CM MUSSEL-KYNOCH","CM-19",507,228.731098552386,257.997701033043,10.6189158922978,237.184608977342,278.81076238849,405,1066,538
"Haida Gwaii","CM","CM NORTH HAIDA GWAII","CM-24",802,269.107788346905,287.843905431099,6.17034436392938,275.750077537158,299.937749220234,189,522,261
"Haida Gwaii","CM","CM NORTH HAIDA GWAII-STANLEY CREEK","CM-25",800,231.387426312457,255.142113797712,7.55497048057224,240.334380843367,269.949837560648,29,78,36
"Vancouver Island & Mainland Inlets","CM","CM NORTHEAST VANCOUVER ISLAND","CM-5",903,275.629737347847,296.206181347954,9.62736314563065,277.336588685103,315.075787494136,381,956,475
"Vancouver Island & Mainland Inlets","CM","CM NORTHWEST VANCOUVER ISLAND","CM-11",977,275.978016918406,293.17549296957,6.19559021790508,281.03212750121,305.318838718341,775,2993,1303
"Yukon","CM","CM PORCUPINE RIVER","CM-46",1217,239.999907256414,229.996822280403,19.9940251053784,185.895816123557,273.958767500225,1,0,0
"Nass","CM","CM PORTLAND CANAL-OBSERVATORY","CM-32",406,208.933563923989,235.472721461513,9.67836921473271,216.50313180058,254.442279770597,239,702,361
"Nass","CM","CM PORTLAND INLET","CM-30",404,218.324157999092,242.679817930651,9.18149897166573,224.684104158073,260.675487205209,216,569,287
"Central Coast","CM","CM RIVERS INLET","CM-13",501,232.394107460572,261.576766788677,9.99467643726643,241.987162710786,281.166353294334,231,655,335
"Skeena","CM","CM SKEENA ESTUARY","CM-26",220,244.953107891467,259.34020404801,6.9682650700522,245.682310513969,272.998074245873,56,232,107
"Haida Gwaii","CM","CM SKIDEGATE","CM-22",804,254.90010086769,277.305349949308,9.48697642381833,258.71085920486,295.899803064146,966,2406,1221
"Central Coast","CM","CM SMITH INLET","CM-12",500,241.958234754946,271.067068754019,9.90541713338297,251.652439203952,290.481650237757,204,547,276
"Vancouver Island & Mainland Inlets","CM","CM SOUTHERN COASTAL STREAMS","CM-8",900,251.937688652209,277.182988969366,11.1320702961442,255.364149428018,299.001852849656,1079,2167,1091
"Vancouver Island & Mainland Inlets","CM","CM SOUTHWEST VANCOUVER ISLAND","CM-10",978,278.169809859436,301.930457680059,9.32925122494543,283.645126377362,320.215796668635,2305,8713,4157
"Central Coast","CM","CM SPILLER-FITZ HUGH-BURKE","CM-15",503,242.253129459743,266.904917640058,10.4439589534448,246.434780878282,287.375088994258,1193,3401,1770
"Vancouver Island & Mainland Inlets","CM","CM UPPER KNIGHT","CM-9",979,242.860087530447,274.479814647498,12.1134103446918,250.737644576472,298.222120239405,130,306,155
"Central Coast","CM","CM WANNOCK","CM-14",502,267.779310377206,306.669278810162,11.545412276354,284.040293829507,329.298257034382,24,70,34
"Haida Gwaii","CM","CM WEST HAIDA GWAII","CM-23",803,256.013045976503,275.767532394795,7.57928830761425,260.912127556145,290.622930944955,1152,3293,1667
"Central Coast","CO","CO BELLA COOLA-DEAN RIVERS","CO-22",518,264.481551353569,311.487095014659,13.4985360860878,285.029987144774,337.944286372863,198,634,417
"Fraser","CO","CO BOUNDARY BAY","CO-1",906,296.856876357972,317.061346885094,19.1651415049975,279.498203936637,354.624206714994,4,5,1
"Vancouver Island & Mainland Inlets","CO","CO CLAYOQUOT","CO-18",915,275.810491068277,312.129337242262,13.7215392302987,285.235137803158,339.023595463846,396,1317,441
"Central Coast","CO","CO DOUGLAS CHANNEL-KITIMAT ARM","CO-29",522,246.458011691931,294.645327281219,12.3524382291759,270.434536178427,318.85605322317,452,1005,486
"Vancouver Island & Mainland Inlets","CO","CO EAST VANCOUVER ISLAND-GEORGIA STRAIT","CO-13",910,293.704993803959,323.730770791485,12.8199935347309,298.603581212715,348.857943070591,2067,5328,2659
"Vancouver Island & Mainland Inlets","CO","CO EAST VANCOUVER ISLAND-JOHNSTONE STRAIT-SOUTHERN FJORDS","CO-14",911,248.339258044381,289.972603346798,14.7088229094042,261.143278713078,318.801881053782,229,595,299
"Fraser","CO","CO FRASER CANYON","CO-5",705,296.975989422839,329.89389013996,11.7939450713057,306.777787342491,353.010117801313,87,240,94
"Vancouver Island & Mainland Inlets","CO","CO GEORGIA STRAIT MAINLAND","CO-11",908,275.999797911855,306.594871589684,14.3210549876591,278.525618529627,334.664149721485,504,1607,801
"Central Coast","CO","CO HECATE STRAIT MAINLAND","CO-27",520,243.598808346374,271.772726197846,10.6707126532203,250.858142595268,292.687303977458,2586,6570,3004
"Haida Gwaii","CO","CO HG-EAST","CO-23",807,269.184060004072,293.024444544013,8.68931349170531,275.993379424668,310.055533027419,1518,3930,1979
"Haida Gwaii","CO","CO HG-GRAHAM ISLAND LOWLANDS","CO-25",809,250.23864999403,289.288851222843,10.8490312567366,268.024734602858,310.552943399488,497,1281,680
"Haida Gwaii","CO","CO HG-WEST","CO-24",808,266.206396028113,291.592445079374,8.14008641679187,275.637866442482,307.5470093015,552,1045,518
"Vancouver Island & Mainland Inlets","CO","CO HOMATHKO-KLINAKLINI RIVERS","CO-19",916,228.67324286362,283.228029208027,15.6653485587257,252.523893269028,313.93223309692,86,227,112
"Vancouver Island & Mainland Inlets","CO","CO HOWE SOUND-BURRARD INLET","CO-10",907,282.826800875845,309.750527748262,18.3051685135631,273.872373771775,345.628715796982,532,1376,679
"Fraser","CO","CO INTERIOR FRASER","CO-48",749,286.31017540587,323.157135236329,11.9769981060822,299.682105404749,346.632055099505,92,186,115
"Vancouver Island & Mainland Inlets","CO","CO JUAN DE FUCA-PACHENA","CO-16",913,281.788390529671,312.581204900085,11.088263436383,290.848213575394,334.314210811355,289,978,497
"Fraser","CO","CO LILLOOET","CO-4",704,289.435936897842,321.83950787724,11.0456975469467,300.189949125334,343.48905969726,234,733,378
"Fraser","CO","CO LOWER FRASER","CO-47",750,301.60120180646,331.988234489763,15.5903729257797,301.431118208212,362.545366584826,1451,3919,1823
"Nass","CO","CO LOWER NASS","CO-35",408,258.224974203985,297.684634911737,11.9347830942274,274.292472397355,321.076782442406,313,736,371
"Skeena","CO","CO LOWER SKEENA","CO-32",202,274.302063052975,309.865471933586,11.168302759355,287.975578495126,331.755330607532,1074,2581,1308
"Fraser","CO","CO LOWER THOMPSON","CO-7",707,273.529119449887,319.461379467905,10.6311500767263,298.624374046203,340.298551778756,57,107,56
"Skeena","CO","CO MIDDLE SKEENA","CO-33",215,265.135204180854,294.616154239476,8.98889270658599,276.997920836486,312.234362005665,858,2304,1133
"Central Coast","CO","CO MUSSEL-KYNOCH","CO-26",519,238.140003057389,270.341439974326,9.68564802774071,251.357443781264,289.325301044705,190,365,141
"Vancouver Island & Mainland Inlets","CO","CO NAHWITTI LOWLAND","CO-15",912,264.232797913166,290.521122548251,10.6231216546969,269.699789639806,311.342438941754,698,2243,982
"Fraser","CO","CO NORTH THOMPSON","CO-9",709,289.591326310858,319.618999165665,8.03085590987583,303.87851605808,335.359527155527,690,1466,974
"Central Coast","CO","CO NORTHERN COASTAL STREAMS","CO-30",523,238.859615446022,284.151910953883,11.8266333794375,260.971692007785,307.332100309876,1317,2821,1324
"Nass","CO","CO PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL","CO-37",410,246.621815755587,291.863933439107,11.414073672238,269.492339442317,314.23551073553,308,571,253
"Central Coast","CO","CO RIVERS INLET","CO-21",517,253.520680815677,297.035674483399,15.0711878572077,267.496210397879,326.575154979086,312,726,345
"Skeena","CO","CO SKEENA ESTUARY","CO-31",225,260.202160074619,292.428345947419,10.1183253484635,272.596448370549,312.260350523174,208,418,206
"Central Coast","CO","CO SMITH INLET","CO-20",516,256.765384315033,292.068836781281,12.4426787726271,267.68122792489,316.456549247327,92,278,132
"Fraser","CO","CO SOUTH THOMPSON","CO-8",708,282.498032756183,317.390767487844,9.0269520517412,299.697902085187,335.083564636373,478,976,576
"Vancouver Island & Mainland Inlets","CO","CO SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","CO-12",909,247.994811276933,287.681594956513,12.7992815575826,262.594965783402,312.768142138723,1895,4248,2110
"Transboundary","CO","CO TAKU-LATE TIMING","CO-41",1034,182.999705657311,229.670370866578,20.020501325224,185.631590429445,274.434474730163,2,0,0
"Nass","CO","CO UPPER NASS","CO-36",409,248.279088163171,288.76394972595,12.2875686249756,264.680200100978,312.847666425645,172,336,168
"Skeena","CO","CO UPPER SKEENA","CO-34",231,251.231848504249,286.338204511129,7.7033377669435,271.239504071198,301.43677304531,91,233,120
"Vancouver Island & Mainland Inlets","CO","CO WEST VANCOUVER ISLAND","CO-17",914,276.2518860301,308.389434660826,14.686210712358,279.604463726169,337.174423614798,1034,4307,2146
"Haida Gwaii","PKE","PKE EAST HAIDA GWAII","PKE-10",811,242.641092674788,266.250915451591,7.54473284219341,251.463240025914,281.038649699393,829,2136,1097
"Vancouver Island & Mainland Inlets","PKE","PKE GEORGIA STRAIT","PKE-1",917,241.923308331637,268.496212439368,7.73465480030401,253.336326420807,283.656131200602,229,736,359
"Central Coast","PKE","PKE HECATE LOWLANDS","PKE-5",608,240.330275504281,259.254260501518,7.73531431089708,244.093007510236,274.415466808213,1830,4742,2361
"Central Coast","PKE","PKE HECATE STRAIT-FJORDS","PKE-6",609,222.892526140715,250.023167093954,9.06345194622343,232.258798788202,267.787517716094,2060,4967,2511
"Skeena","PKE","PKE MIDDLE-UPPER SKEENA","PKE-8",218,220.42398628259,245.000306722087,6.48872680124244,232.28240257817,257.718214865317,190,519,256
"Skeena","PKE","PKE NASS-SKEENA ESTUARY","PKE-7",219,225.450660609443,248.624937328687,7.68308001667037,233.56608886504,263.68374761404,1387,3410,1697
"Haida Gwaii","PKE","PKE NORTH HAIDA GWAII","PKE-9",810,233.566462521686,254.302759592459,6.99181255034313,240.598829474733,268.006679945889,241,656,325
"Vancouver Island & Mainland Inlets","PKE","PKE NORTHWEST VANCOUVER ISLAND","PKE-3",919,243.858736533137,259.352592719656,5.92809550933829,247.73343947766,270.971594004273,82,337,142
"Vancouver Island & Mainland Inlets","PKE","PKE SOUTHERN FJORDS","PKE-4",920,229.425563525894,263.024086654732,10.3123329449104,242.811901774352,283.236217424454,953,2391,1194
"Nass","PKE","PKE UPPER NASS","PKE-12",412,232.919808268852,249.79433683117,4.29758890183121,241.370848588156,258.217268443749,13,26,13
"Haida Gwaii","PKE","PKE WEST HAIDA GWAII","PKE-11",812,240.722229684625,261.637637341841,7.19745912218233,247.530626838391,275.744692521401,479,1173,581
"Vancouver Island & Mainland Inlets","PKE","PKE WEST VANCOUVER ISLAND","PKE-2",918,243.893877119757,266.849915059199,8.452333634197,250.283356748094,283.416511859869,161,1059,553
"Haida Gwaii","PKO","PKO EAST HAIDA GWAII","PKO-9",813,237.982152983803,263.248767259982,7.03094510728278,249.468185261183,277.029437668654,309,758,385
"Vancouver Island & Mainland Inlets","PKO","PKO EAST HOWE SOUND-BURRARD INLET","PKO-2",921,226.950778115447,261.93641955495,11.2512351470476,239.884057843046,283.988813551547,59,251,127
"Vancouver Island & Mainland Inlets","PKO","PKO EAST VANCOUVER ISLAND-JOHNSTONE STRAIT","PKO-4",923,219.987607265795,256.531472658054,11.0220770569334,234.928128450177,278.134818423335,109,271,135
"Fraser","PKO","PKO FRASER RIVER","PKO-1",710,266.828197769562,287.31283415858,7.99746010915075,271.63783723045,302.987794930461,326,862,418
"Vancouver Island & Mainland Inlets","PKO","PKO GEORGIA STRAIT","PKO-3",922,239.652587832255,263.846235957824,8.90223498592342,246.397839246076,281.294624831121,380,1140,558
"Central Coast","PKO","PKO HECATE STRAIT-FJORDS","PKO-13",612,221.032984962983,249.086428958897,9.26258748127542,230.931766769131,267.241098755201,1697,4068,2023
"Central Coast","PKO","PKO HECATE STRAIT-LOWLANDS","PKO-12",611,239.734505094763,258.495697746743,7.63175995997362,243.537447587009,273.453968975487,1761,4554,2252
"Vancouver Island & Mainland Inlets","PKO","PKO HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","PKO-8",610,223.373720084861,251.721316503272,9.79372622284339,232.525658654785,270.917015785168,490,1123,581
"Skeena","PKO","PKO LOWER SKEENA","PKO-15",209,225.70274555968,248.183481738578,7.43075021392877,233.619206997066,262.747769631661,370,939,476
"Skeena","PKO","PKO MIDDLE AND UPPER SKEENA","PKO-16",213,223.028751599162,246.601572055204,7.15646856644702,232.574911395973,260.628296432019,228,614,307
"Vancouver Island & Mainland Inlets","PKO","PKO NAHWITTI","PKO-5",924,234.929726687436,261.194174660978,9.54017039824301,242.495402756487,279.892953640841,142,322,159
"Nass","PKO","PKO NASS-PORTLAND-OBSERVATORY","PKO-17",414,217.856300452401,241.486851630538,8.00608364447893,225.79491856949,257.178820373522,549,1294,662
"Skeena","PKO","PKO NASS-SKEENA ESTUARY","PKO-14",223,234.48486821882,256.628690052295,7.38815624564018,242.147871636434,271.109520288859,402,1054,530
"Haida Gwaii","PKO","PKO NORTH HAIDA GWAII","PKO-10",814,229.984216908573,252.459752189465,7.24715402355406,238.255238185009,266.664351459053,90,230,117
"Vancouver Island & Mainland Inlets","PKO","PKO SOUTHERN FJORDS","PKO-7",926,229.538128288578,260.560542151779,9.49030168868209,241.959544640497,279.161517592672,421,1128,559
"Nass","PKO","PKO UPPER NASS","PKO-18",415,235.357746806925,249.53258302757,5.12766947423285,239.482050315716,259.582811238089,11,20,10
"Haida Gwaii","PKO","PKO WEST HAIDA GWAII","PKO-11",815,244.033948671827,257.862444088933,6.87287249324658,244.391476872731,271.333237576478,72,148,72
"Vancouver Island & Mainland Inlets","PKO","PKO WEST VANCOUVER ISLAND","PKO-6",925,258.783740318385,267.710692036854,7.89891204392249,252.228802877944,283.192535868096,112,231,108
"Vancouver Island & Mainland Inlets","SEL","SEL (N)GLENDALE","SEL-11-12",NA,226.816449301886,269.254382113875,7.63498342517231,254.289767046396,284.218716298442,7,21,10
"Fraser","SEL","SEL (P)ADAMS AND MOMICH LAKES-EARLY SUMMER TIMING","SEL-09-xx",751,238.211655905292,251.419687136007,5.63081113106394,240.383362616854,262.455884501885,52,14,115
"Haida Gwaii","SEL","SEL AIN/SKUNDALE/IAN","SEL-17-01",819,158.11938728054,264.988828549634,8.90563016399098,247.533644556992,282.443760739448,33,66,33
"Skeena","SEL","SEL ALASTAIR","SEL-20-01",171,228.35278340516,260.589638167523,12.2620590586042,236.555951525412,284.623147716861,75,232,111
